OrderID,Region,Product,SalesRep,Units,UnitPrice,TotalSales,Discount(%),Profit,OrderDate
1707,South,Tablet,Hamza,28,1528,42784,20,6884.299659716564,2021-11-10
1708,East,Printer,Hamza,19,1730,32870,15,6481.946497129535,2023-09-24
1709,North,Tablet,Hamza,44,725,31900,20,10124.162878885492,2021-07-08
1710,South,Tablet,David,28,1728,48384,0,13992.176519118788,2022-05-29
1711,West,Mouse,Sara,38,1686,64068,0,8005.510534593217,2020-10-30
1712,West,Monitor,Emma,30,1621,48630,0,8446.018300472779,2022-10-18
1713,West,Mouse,Ali,36,986,35496,20,5376.586817938013,2021-11-25
1714,South,Keyboard,Emma,14,1272,17808,15,3748.5574880103113,2023-12-21
1715,North,Mouse,Sophia,13,608,7904,10,1829.9106078504753,2024-09-15
1716,North,Keyboard,David,39,1585,61815,15,9156.5665382268,2024-06-21
1717,North,Keyboard,Ali,9,958,8622,0,3333.8280082967635,2021-08-05
1718,North,Monitor,Emma,35,615,21525,0,2425.675142113248,2020-02-08
1719,South,Laptop,Sophia,35,1278,44730,0,16548.363173393056,2021-06-29
1720,North,Keyboard,Sophia,22,341,7502,0,1748.52130213719,2024-05-28
1721,West,Printer,Emma,7,1896,13272,15,3002.643292098443,2022-05-30
1722,East,Smartphone,Sophia,19,267,5073,10,491.51814397895936,2023-04-21
1723,South,Printer,Hamza,14,276,3864,10,1146.443230323642,2023-08-22
1724,West,Printer,Emma,5,1374,6870,0,1358.346001119871,2023-05-02
1725,North,Printer,Emma,32,838,26816,0,6378.127706303588,2021-05-17
1726,East,Printer,Ali,23,180,4140,15,724.0297752855108,2020-04-23
1727,South,Keyboard,Ali,21,543,11403,10,1335.4821387731838,2024-11-27
1728,West,Monitor,Sophia,35,777,27195,0,9532.279491641151,2022-05-24
1729,North,Keyboard,Hamza,48,598,28704,0,8508.867103052939,2020-07-02
1730,West,Laptop,Emma,30,118,3540,5,497.41248567460843,2022-04-02
1731,West,Laptop,Sophia,20,1952,39040,15,6205.66708673253,2024-02-19
1732,West,Keyboard,Sophia,6,127,762,10,84.89737875477994,2022-06-15
1733,East,Monitor,Sophia,15,800,12000,15,3696.991666618001,2023-06-04
1734,East,Tablet,Hamza,11,1370,15070,10,4084.548061795438,2021-10-09
1735,South,Printer,Hamza,11,1010,11110,10,1383.8322986910187,2020-10-22
1736,South,Smartphone,David,27,1996,53892,20,8776.36017267758,2022-05-27
1737,South,Smartphone,Sophia,15,1308,19620,15,4364.034784608444,2024-04-17
1738,West,Mouse,David,38,1033,39254,0,15439.238304668641,2021-12-07
1739,East,Keyboard,Ali,36,1971,70956,15,23846.11138178307,2024-02-11
1740,North,Smartphone,Hamza,38,1805,68590,10,22352.071814608582,2024-09-15
1741,West,Tablet,Sara,36,1594,57384,0,17358.237966995912,2021-02-16
1742,South,Monitor,Sara,14,617,8638,0,3057.980313312717,2022-05-16
1743,West,Tablet,Ali,40,1554,62160,0,9078.08585443827,2022-04-22
1744,North,Monitor,Emma,34,1000,34000,5,3968.080330692097,2023-10-26
1745,East,Printer,Sara,19,1148,21812,10,4888.973994910462,2020-07-21
1746,South,Printer,David,8,1163,9304,5,3479.0820296407705,2022-01-10
1747,West,Monitor,Ali,25,800,20000,0,6965.512374418577,2022-08-10
1748,South,Smartphone,Sara,14,2000,28000,10,4839.7867084944955,2023-07-10
1749,West,Printer,John,26,1865,48490,15,12808.9761235036,2022-08-17
1750,North,Tablet,David,22,1036,22792,15,2977.1799161222466,2023-02-18
1751,East,Keyboard,Ali,18,527,9486,10,1648.2731078854797,2023-08-05
1752,East,Monitor,Sara,14,458,6412,20,1304.50204830948,2024-05-19
1753,East,Mouse,David,44,1467,64548,0,15447.94479332693,2020-05-31
1754,East,Keyboard,John,23,767,17641,0,2240.627185589506,2023-09-14
1755,East,Mouse,Emma,47,1026,48222,10,14435.98467539844,2022-11-12
1756,East,Keyboard,Ali,42,1549,65058,5,8379.022199679366,2022-06-01
1757,North,Printer,John,4,374,1496,20,248.13888121701387,2022-10-19
1758,North,Smartphone,David,14,255,3570,15,1045.7250075696925,2024-06-23
1759,South,Laptop,Hamza,20,1436,28720,20,3257.30630129719,2020-11-08
1760,West,Printer,David,21,1127,23667,5,7780.359248922884,2021-05-13
1761,North,Mouse,Ali,40,428,17120,20,2432.725275531405,2023-04-28
1762,East,Monitor,Sara,18,760,13680,15,1991.1559601385202,2024-09-28
1763,East,Tablet,Ali,36,324,11664,0,1320.4903967310574,2021-03-05
1764,North,Smartphone,Hamza,37,1053,38961,15,6137.660311405804,2022-04-04
1765,West,Smartphone,Hamza,38,1515,57570,20,14921.480679335351,2021-09-24
1766,East,Laptop,David,1,1340,1340,20,286.72410751930823,2020-06-14
1767,South,Printer,Sara,7,1982,13874,5,2260.545995503591,2020-04-28
1768,East,Laptop,John,43,1001,43043,15,7371.7611494146495,2020-11-11
1769,North,Keyboard,David,45,650,29250,15,7356.6617759875935,2022-11-21
1770,South,Printer,Sara,21,1170,24570,10,3083.1241948963784,2022-04-28
1771,North,Laptop,Ali,42,146,6132,0,2047.9300584542048,2020-04-19
1772,South,Smartphone,Sophia,14,629,8806,20,2418.9655501191996,2022-05-21
1773,West,Smartphone,Ali,5,1340,6700,10,1476.5279958488588,2020-09-06
1774,North,Printer,Hamza,39,1816,70824,0,27059.475698553873,2022-03-10
1775,East,Tablet,John,30,1400,42000,15,11749.038692858738,2023-04-26
1776,South,Tablet,Sophia,37,1517,56129,5,17598.30823608036,2020-03-13
1777,West,Smartphone,Sara,46,169,7774,10,727.2759680551762,2021-07-05
1778,North,Printer,Ali,42,191,8022,5,2910.064070972648,2021-05-14
1779,South,Keyboard,John,7,1573,11011,20,3421.7710547632096,2024-07-10
1780,West,Keyboard,Hamza,32,1760,56320,15,12795.124520923395,2023-03-04
1781,North,Smartphone,David,11,1465,16115,15,4556.336040411014,2022-12-23
1782,South,Monitor,Emma,46,908,41768,15,13177.327134296716,2021-12-01
1783,North,Keyboard,Sara,27,795,21465,10,2684.4715411852612,2022-07-12
1784,South,Laptop,Sara,41,1839,75399,5,24913.75236855571,2020-05-10
1785,North,Smartphone,Sara,33,718,23694,10,2756.662888025862,2020-08-29
1786,West,Monitor,John,30,1610,48300,5,18042.369845397654,2024-09-28
1787,North,Laptop,Sophia,11,1886,20746,10,5621.281488825332,2021-04-22
1788,West,Printer,Emma,1,1710,1710,5,494.57948741908376,2024-03-31
1789,South,Monitor,Hamza,40,1801,72040,10,24579.451735824307,2020-01-23
1790,South,Mouse,Sara,28,1692,47376,5,7931.20626501326,2024-10-08
1791,East,Monitor,David,42,1378,57876,0,19122.072283683323,2024-08-09
1792,East,Printer,John,29,1671,48459,15,14088.988513457582,2024-09-03
1793,East,Mouse,Hamza,33,1199,39567,20,5652.492258461504,2022-03-27
1794,West,Mouse,Emma,33,1958,64614,0,13831.57863976613,2022-06-01
1795,South,Monitor,Sara,12,1310,15720,20,2687.489937742315,2021-06-21
1796,East,Keyboard,Sara,26,1336,34736,0,13881.763132534781,2024-02-27
1797,South,Mouse,David,25,815,20375,20,2883.990824396269,2024-11-26
1798,West,Printer,David,38,325,12350,10,1190.4376959877668,2022-08-15
1799,East,Mouse,Emma,44,869,38236,10,8736.716707994276,2023-01-23
1800,South,Mouse,Hamza,11,1723,18953,5,5066.970704778526,2024-06-23
1801,West,Printer,Ali,12,1063,12756,15,1673.5779474128735,2021-06-14
1802,East,Mouse,Sophia,40,779,31160,5,7640.694618238442,2022-06-15
1803,East,Smartphone,Hamza,50,352,17600,15,3951.0430587261385,2022-09-02
1804,East,Mouse,Ali,21,218,4578,0,1698.6683210411586,2023-12-02
1805,East,Laptop,Emma,12,1086,13032,20,4121.8716764688415,2020-08-25
1806,North,Printer,Hamza,11,804,8844,20,794.9396440262872,2021-01-30
1807,East,Laptop,John,37,829,30673,10,2918.538889296211,2023-09-10
1808,West,Monitor,John,31,820,25420,5,3926.9803673591855,2023-07-20
1809,North,Keyboard,Ali,12,569,6828,0,2553.5121515817796,2021-02-05
1810,East,Monitor,Ali,3,947,2841,5,399.5289677780191,2024-11-19
1811,South,Tablet,Sara,40,1565,62600,20,11206.723134978014,2021-06-16
1812,North,Keyboard,David,35,606,21210,0,7969.8774831297305,2020-11-02
1813,East,Laptop,Emma,31,270,8370,0,2746.494832348669,2022-08-01
1814,East,Smartphone,Sara,1,991,991,20,225.94071688066848,2022-02-02
1815,East,Keyboard,John,19,618,11742,15,1868.0534495963834,2022-08-28
1816,East,Laptop,Sara,17,950,16150,10,2081.971152927946,2024-08-25
1817,West,Smartphone,Emma,44,1154,50776,5,8151.8637458009825,2023-06-30
1818,South,Smartphone,Ali,36,1881,67716,15,13630.202442884047,2021-01-07
1819,North,Keyboard,Ali,38,1259,47842,10,13982.212624132182,2024-01-06
1820,East,Tablet,Emma,1,1868,1868,10,595.3250997192334,2024-04-24
1821,West,Laptop,John,23,1250,28750,15,8244.491305961179,2024-03-26
1822,North,Laptop,Sophia,31,1754,54374,15,13919.150759373231,2022-12-06
1823,West,Monitor,Hamza,8,131,1048,10,233.57629639677586,2021-12-05
1824,East,Tablet,Hamza,38,1491,56658,15,16925.616797830553,2022-04-22
1825,South,Monitor,Sophia,41,804,32964,15,3154.0468110634474,2023-03-16
1826,North,Printer,David,8,1505,12040,20,1720.6399664887156,2023-02-15
1827,East,Monitor,Hamza,2,1965,3930,15,686.8576490433411,2024-12-03
1828,East,Printer,David,40,797,31880,20,2723.5852575593435,2022-07-27
1829,West,Mouse,Sara,24,759,18216,5,2399.0185345372493,2022-03-17
1830,North,Mouse,John,37,1110,41070,10,8443.452054854784,2023-01-04
1831,West,Laptop,Hamza,12,894,10728,0,2690.147636925233,2022-12-01
1832,West,Mouse,Sophia,43,629,27047,0,3013.2015954333383,2023-07-18
1833,West,Keyboard,David,45,1799,80955,10,28220.62828065619,2023-10-10
1834,South,Smartphone,Hamza,34,1895,64430,5,22082.890193440806,2022-05-17
1835,South,Laptop,Hamza,33,1423,46959,20,8660.416527345304,2021-11-26
1836,West,Mouse,David,28,1532,42896,5,11584.145051382586,2023-08-11
1837,East,Printer,Ali,9,1649,14841,20,1938.150567160238,2023-04-06
1838,East,Keyboard,Sophia,43,1446,62178,5,21132.952120031754,2021-06-10
1839,North,Tablet,David,18,804,14472,10,4744.021488684659,2024-02-13
1840,East,Mouse,Hamza,28,236,6608,20,1270.9594120606341,2024-05-04
1841,East,Keyboard,David,2,796,1592,10,163.76389197186626,2022-12-26
1842,South,Mouse,Emma,4,1777,7108,10,1036.5853949398943,2024-10-21
1843,South,Printer,Sara,42,926,38892,5,10022.375839172755,2021-04-05
1844,East,Monitor,John,43,1858,79894,20,23171.266221167134,2020-11-03
1845,North,Tablet,Hamza,16,604,9664,15,2929.651154367927,2024-10-10
1846,East,Mouse,David,34,1459,49606,5,6836.585222482105,2023-12-19
1847,South,Mouse,Emma,49,346,16954,15,3285.7750481114554,2024-04-03
1848,West,Mouse,John,28,1162,32536,20,9629.2961932746,2022-06-21
1849,West,Keyboard,Hamza,16,1095,17520,20,4367.001111810609,2020-12-23
1850,North,Monitor,Emma,7,309,2163,0,807.7457821748792,2024-10-27
1851,West,Laptop,Sophia,26,1086,28236,10,3921.5361367938217,2022-09-05
1852,West,Smartphone,David,39,346,13494,10,4801.632932651574,2021-02-23
1853,North,Smartphone,Ali,37,879,32523,15,7594.720527353873,2024-07-10
1854,North,Keyboard,Ali,30,250,7500,0,2122.221185194859,2022-06-24
1855,North,Mouse,Hamza,10,556,5560,10,1816.9578058298116,2022-08-06
1856,North,Printer,Emma,37,1374,50838,15,12096.115213698655,2022-10-20
1857,East,Laptop,Ali,2,1964,3928,0,1011.3912098732606,2024-05-31
1858,East,Tablet,Ali,49,199,9751,0,2007.8601772067266,2020-08-13
1859,West,Tablet,David,34,827,28118,10,4663.67565242274,2022-01-18
1860,South,Printer,Hamza,35,1578,55230,20,7591.075758692351,2022-12-28
1861,South,Laptop,Sara,8,1664,13312,5,2088.9915589138504,2021-07-04
1862,South,Mouse,Sara,23,1595,36685,15,8074.949943332017,2022-09-05
1863,North,Mouse,Ali,25,754,18850,20,5093.80174464463,2020-04-08
1864,North,Printer,Sara,39,1198,46722,5,9701.441054714844,2021-05-29
1865,West,Mouse,Emma,48,1244,59712,10,15076.826158073256,2021-11-28
1866,East,Tablet,John,30,1156,34680,15,11742.111468293262,2023-07-13
1867,East,Mouse,Emma,30,625,18750,10,6052.3170523669505,2022-06-24
1868,North,Smartphone,Sophia,35,1789,62615,5,18306.093814016305,2022-07-03
1869,South,Monitor,Hamza,42,1061,44562,10,12290.790624206806,2022-09-22
1870,North,Mouse,Sophia,45,1574,70830,15,10261.2417899245,2023-09-25
1871,South,Keyboard,Emma,11,1441,15851,20,1759.9183675004729,2024-02-03
1872,South,Keyboard,John,26,642,16692,10,2022.068088408791,2022-08-27
1873,South,Keyboard,John,12,1866,22392,0,7345.01753848334,2022-02-02
1874,East,Mouse,Sara,31,1096,33976,10,9712.26906502334,2024-04-22
1875,East,Mouse,Emma,18,1878,33804,10,3274.4747452141487,2022-12-17
1876,East,Mouse,David,41,776,31816,20,6038.8361211492165,2020-03-06
1877,North,Smartphone,John,7,1841,12887,5,3230.647066951988,2024-07-05
1878,South,Mouse,Emma,29,1379,39991,0,8779.78475557876,2021-02-05
1879,South,Mouse,John,17,862,14654,5,3946.7692373149025,2021-12-25
1880,West,Tablet,Hamza,44,802,35288,20,6989.682835753991,2022-05-17
1881,North,Printer,John,5,1826,9130,15,2655.5868861514127,2020-12-15
1882,South,Laptop,Ali,32,584,18688,0,3536.4398374715893,2023-10-11
1883,East,Mouse,David,30,876,26280,15,8786.919608514916,2024-12-10
1884,West,Mouse,Hamza,16,1420,22720,20,5155.30247975057,2021-07-13
1885,West,Laptop,John,19,1839,34941,20,6513.961447833615,2023-01-19
1886,North,Printer,Emma,47,1336,62792,20,12891.851068002657,2021-10-08
1887,South,Keyboard,Emma,37,143,5291,5,1087.3423196919823,2022-02-11
1888,North,Mouse,John,28,267,7476,20,1986.1639180568145,2021-04-28
1889,South,Laptop,Emma,11,458,5038,20,1337.9312984691337,2023-03-22
1890,South,Tablet,John,39,163,6357,20,1220.4989204812514,2021-11-06
1891,South,Laptop,Ali,34,1176,39984,5,11322.127434409793,2021-09-06
1892,West,Mouse,Hamza,2,1391,2782,20,404.64164987503807,2022-01-01
1893,West,Tablet,John,18,1519,27342,15,2537.544569989984,2022-04-15
1894,East,Monitor,Hamza,31,267,8277,15,879.7924500026917,2022-03-09
1895,South,Printer,Hamza,40,1540,61600,15,8311.10484806427,2020-04-19
1896,West,Mouse,Ali,29,205,5945,15,1284.2431058923578,2024-01-23
1897,West,Mouse,Emma,10,1431,14310,15,4287.891663350355,2022-11-29
1898,East,Mouse,David,28,618,17304,10,3111.046922222897,2022-10-26
1899,North,Tablet,Hamza,47,1240,58280,20,9986.470478243553,2024-04-18
1900,South,Smartphone,Ali,49,1514,74186,15,14195.028548065917,2021-09-18
1901,South,Keyboard,Ali,3,1040,3120,15,574.8420166668641,2024-08-29
1902,East,Tablet,David,12,1257,15084,0,5201.891645988879,2022-08-09
1903,South,Smartphone,John,39,198,7722,0,2168.5190103923155,2023-02-14
1904,South,Printer,Hamza,18,1159,20862,0,3183.057717426887,2022-08-24
1905,South,Keyboard,David,30,1990,59700,10,6128.55355799157,2024-08-09
1906,East,Keyboard,John,11,182,2002,15,600.7554145832613,2024-04-19
1907,South,Tablet,Sophia,43,1610,69230,15,7669.770248247089,2022-06-03
1908,West,Laptop,Sara,2,1529,3058,20,855.7234713281982,2022-10-24
1909,North,Laptop,David,11,827,9097,5,1653.8571165643057,2020-12-19
1910,East,Tablet,Ali,1,872,872,0,297.0842509161655,2023-11-14
1911,East,Keyboard,Hamza,27,349,9423,0,1909.557708520247,2022-07-13
1912,South,Keyboard,Emma,24,706,16944,20,3495.5615695609026,2023-06-13
1913,West,Smartphone,John,7,482,3374,0,974.7099380302752,2024-11-22
1914,South,Laptop,Sophia,16,1749,27984,20,4799.354405985131,2022-06-14
1915,North,Monitor,Ali,3,928,2784,20,540.4280756740777,2024-02-07
1916,East,Smartphone,Emma,6,1007,6042,20,716.0740171467608,2023-10-29
1917,West,Keyboard,David,14,491,6874,20,585.2087247641115,2020-07-17
1918,North,Mouse,Sophia,6,721,4326,0,1508.6151099418666,2024-12-29
1919,East,Tablet,Ali,14,664,9296,10,1425.364767252654,2021-09-30
1920,North,Printer,Ali,8,307,2456,20,356.20620636953106,2021-11-21
1921,South,Monitor,Hamza,26,1900,49400,15,12425.217953736168,2024-10-03
1922,East,Smartphone,Sophia,10,1803,18030,20,4144.188950550791,2022-08-30
1923,South,Monitor,Hamza,28,632,17696,0,4141.230736289514,2020-08-19
1924,North,Monitor,Ali,21,680,14280,20,2495.245641277366,2022-08-09
1925,North,Tablet,Emma,34,373,12682,15,2432.2617571415117,2021-12-13
1926,West,Keyboard,David,16,1119,17904,5,5500.393980408662,2023-10-23
1927,East,Smartphone,David,18,1811,32598,0,10199.899943880971,2023-11-06
1928,West,Printer,John,11,1714,18854,10,6189.151707269023,2023-04-17
1929,South,Monitor,David,48,867,41616,20,7687.390545062801,2020-07-05
1930,South,Smartphone,Sophia,36,122,4392,10,436.13896644105324,2020-03-07
1931,North,Smartphone,David,40,1162,46480,15,10470.58159504326,2022-10-18
1932,North,Keyboard,Sara,28,1345,37660,5,7027.64233417925,2023-08-14
1933,South,Printer,Sophia,22,1230,27060,15,3053.1691098813617,2022-09-26
1934,West,Monitor,Sophia,27,1312,35424,10,10112.583693121123,2023-12-20
1935,South,Mouse,Ali,3,1778,5334,20,1093.200738593251,2022-02-13
1936,South,Tablet,Sara,6,167,1002,20,162.37228638359656,2023-10-11
1937,East,Laptop,Sara,28,1407,39396,10,13753.12354590263,2020-09-29
1938,West,Printer,Hamza,25,1338,33450,5,6343.662373045582,2021-04-08
1939,South,Smartphone,Sophia,1,1153,1153,20,94.63557697644555,2022-09-01
1940,South,Keyboard,Hamza,37,1338,49506,5,18677.91849677253,2020-11-29
1941,North,Printer,John,13,1889,24557,20,5228.007480288729,2022-03-01
1942,West,Keyboard,Emma,43,731,31433,10,9669.60103567632,2023-09-26
1943,West,Mouse,Sophia,21,354,7434,15,812.5963508243194,2024-10-19
1944,North,Mouse,John,22,1163,25586,15,8200.106680038578,2023-10-03
1945,South,Laptop,Hamza,13,216,2808,5,699.6805789892416,2023-07-14
1946,North,Tablet,David,31,1491,46221,15,14526.996061888745,2020-02-24
1947,West,Smartphone,Hamza,33,762,25146,10,7758.933128700274,2024-04-17
1948,North,Keyboard,Sophia,46,1560,71760,20,11629.424772172897,2023-08-14
1949,North,Keyboard,John,44,263,11572,5,4133.525009048555,2022-03-05
1950,East,Laptop,Emma,26,603,15678,15,4800.4847079505425,2021-08-01
1951,East,Printer,Emma,49,738,36162,20,2938.4525991355363,2024-09-07
1952,North,Printer,Sara,2,865,1730,15,246.0164776803078,2023-09-21
1953,West,Laptop,Ali,50,1633,81650,0,13979.547824348108,2021-10-07
1954,South,Keyboard,Emma,9,1960,17640,15,4093.5303530232577,2020-03-13
1955,South,Monitor,Sara,21,1758,36918,0,13334.025302495676,2020-03-21
1956,North,Smartphone,Sophia,30,819,24570,20,4043.692130339583,2024-09-25
1957,North,Keyboard,Sara,34,1090,37060,0,13337.1013526842,2022-04-20
1958,North,Laptop,Sophia,14,1729,24206,5,8035.04767814588,2020-03-01
1959,East,Mouse,Sophia,44,1368,60192,20,15931.195200244561,2023-10-28
1960,South,Tablet,Sophia,22,1788,39336,0,14243.979322181642,2020-04-28
1961,West,Printer,Emma,43,571,24553,15,3077.2186739239946,2020-03-22
1962,North,Laptop,Sara,44,1696,74624,20,6735.530444303527,2022-09-04
1963,East,Smartphone,Emma,49,944,46256,15,7714.494702052437,2021-12-07
1964,North,Laptop,Ali,45,1374,61830,5,7097.015232187807,2022-01-26
1965,North,Smartphone,Ali,10,1667,16670,5,1834.7420238097795,2023-04-15
1966,East,Tablet,John,23,1276,29348,0,4562.383086842755,2023-07-02
1967,West,Tablet,Sara,37,317,11729,0,3841.585397354224,2024-11-10
1968,West,Keyboard,Ali,43,248,10664,15,3235.585089198574,2022-06-20
1969,North,Monitor,Emma,48,577,27696,5,7894.2710410926475,2021-08-02
1970,North,Laptop,Ali,50,748,37400,15,7076.997974508728,2020-03-19
1971,West,Monitor,Sara,50,1309,65450,10,18340.916149516914,2020-07-25
1972,South,Tablet,Hamza,27,282,7614,10,1983.4770243330456,2024-03-27
1973,East,Smartphone,Hamza,42,1278,53676,10,9959.099154818157,2021-02-23
1974,West,Laptop,Sara,30,1415,42450,20,5527.544410927874,2021-09-19
1975,South,Laptop,Ali,15,783,11745,0,2258.0081027618407,2021-01-19
1976,North,Mouse,Hamza,8,1990,15920,0,4851.280024711625,2020-02-11
1977,East,Monitor,Sara,3,322,966,5,318.7785531327746,2023-08-06
1978,West,Keyboard,John,47,1504,70688,10,19982.10116940822,2023-03-16
1979,North,Printer,Ali,15,1510,22650,20,5637.052642544937,2023-11-13
1980,North,Mouse,Hamza,7,722,5054,10,1182.3151612038616,2023-05-12
1981,South,Printer,John,21,162,3402,0,843.7087974725094,2020-06-06
1982,West,Printer,Sophia,6,742,4452,10,964.1862054523241,2021-01-29
1983,West,Printer,Ali,11,1585,17435,20,5426.793878169777,2024-03-12
1984,South,Tablet,Hamza,36,1715,61740,10,11951.875687982096,2023-07-12
1985,East,Smartphone,David,33,781,25773,10,9247.858671144439,2023-01-12
1986,South,Laptop,John,14,736,10304,10,2182.509812901457,2020-03-10
1987,North,Mouse,Hamza,46,1339,61594,0,16703.650962650183,2022-11-19
1988,West,Smartphone,Ali,32,792,25344,20,5950.430088928592,2021-04-06
1989,South,Tablet,Ali,29,356,10324,15,2237.1428429968064,2021-02-11
1990,South,Mouse,David,19,339,6441,5,2009.4340729926714,2021-05-13
1991,South,Monitor,Sophia,29,882,25578,5,6343.058364336924,2021-11-22
1992,South,Mouse,Sara,24,973,23352,0,5243.264348980932,2022-04-12
1993,North,Smartphone,John,13,1751,22763,15,7286.391025061901,2024-02-11
1994,East,Smartphone,Ali,10,168,1680,15,298.5082041091908,2022-08-26
1995,West,Tablet,Sara,35,800,28000,0,7254.501962011678,2022-11-20
1996,South,Printer,Sophia,40,821,32840,0,4313.669677606019,2022-08-05
1997,South,Monitor,Sara,42,1333,55986,0,6651.824860615026,2024-07-28
1998,North,Laptop,Sara,36,489,17604,20,5028.99968929006,2021-03-13
1999,East,Smartphone,Ali,44,518,22792,20,4198.310539988032,2021-03-16
